Public acute group A hospitals,Urgent,SA,seen_on_time,33.6149
Public acute group A hospitals,Semi-urgent,SA,seen_on_time,52.5472
Public acute group A hospitals,Non-urgent,SA,seen_on_time,79.1522
Public acute group B hospitals,Resuscitation,SA,seen_on_time,97.2274
Public acute group B hospitals,Emergency,SA,seen_on_time,72.4988
Public acute group B hospitals,Urgent,SA,seen_on_time,57.812
Public acute group B hospitals,Semi-urgent,SA,seen_on_time,66.7448
Public acute group B hospitals,Non-urgent,SA,seen_on_time,89.1915
Public acute group C hospitals,Resuscitation,SA,seen_on_time,99.4528
Public acute group C hospitals,Emergency,SA,seen_on_time,59.1007
Public acute group C hospitals,Urgent,SA,seen_on_time,59.2465
Public acute group C hospitals,Semi-urgent,SA,seen_on_time,71.809
Public acute group C hospitals,Non-urgent,SA,seen_on_time,89.6098
All hospitals,Resuscitation,SA,seen_on_time,98.9319
All hospitals,Emergency,SA,seen_on_time,50.1697
All hospitals,Urgent,SA,seen_on_time,43.66
All hospitals,Semi-urgent,SA,seen_on_time,61.4072
All hospitals,Non-urgent,SA,seen_on_time,84.3354
Principal referral and womens and children's hospitals,Resuscitation,Tas,seen_on_time,99.537
Principal referral and womens and children's hospitals,Emergency,Tas,seen_on_time,39.0862
Principal referral and womens and children's hospitals,Urgent,Tas,seen_on_time,27.6252
Principal referral and womens and children's hospitals,Semi-urgent,Tas,seen_on_time,37.2238
Principal referral and womens and children's hospitals,Non-urgent,Tas,seen_on_time,64.5833
Public acute group A hospitals,Resuscitation,Tas,seen_on_time,99.5798
Public acute group A hospitals,Emergency,Tas,seen_on_time,50.4754
Public acute group A hospitals,Urgent,Tas,seen_on_time,36.6303
Public acute group A hospitals,Semi-urgent,Tas,seen_on_time,50.0274
Public acute group A hospitals,Non-urgent,Tas,seen_on_time,80.7671
Public acute group B hospitals,Emergency,Tas,seen_on_time,74.369
Public acute group B hospitals,Urgent,Tas,seen_on_time,75.0731
Public acute group B hospitals,Semi-urgent,Tas,seen_on_time,75.9941
Public acute group B hospitals,Non-urgent,Tas,seen_on_time,91.2343
All hospitals,Resuscitation,Tas,seen_on_time,99.5763
All hospitals,Emergency,Tas,seen_on_time,46.8936
All hospitals,Urgent,Tas,seen_on_time,37.7792
All hospitals,Semi-urgent,Tas,seen_on_time,52.3496
All hospitals,Non-urgent,Tas,seen_on_time,74.2923
Principal referral and womens and children's hospitals,Resuscitation,ACT,seen_on_time,99.115
Principal referral and womens and children's hospitals,Emergency,ACT,seen_on_time,62.7306
Principal referral and womens and children's hospitals,Urgent,ACT,seen_on_time,47.9112
Principal referral and womens and children's hospitals,Semi-urgent,ACT,seen_on_time,64.3585
Principal referral and womens and children's hospitals,Non-urgent,ACT,seen_on_time,87.0656
Public acute group A hospitals,Resuscitation,ACT,seen_on_time,98.7234
Public acute group A hospitals,Emergency,ACT,seen_on_time,68.2772
Public acute group A hospitals,Urgent,ACT,seen_on_time,56.5701
Public acute group A hospitals,Semi-urgent,ACT,seen_on_time,74.7388
Public acute group A hospitals,Non-urgent,ACT,seen_on_time,91.265
All hospitals,Resuscitation,ACT,seen_on_time,99.0253
All hospitals,Emergency,ACT,seen_on_time,64.4283
All hospitals,Urgent,ACT,seen_on_time,51.2261
All hospitals,Semi-urgent,ACT,seen_on_time,68.5805
All hospitals,Non-urgent,ACT,seen_on_time,88.7337
Principal referral and womens and children's hospitals,Resuscitation,NT,seen_on_time,100
Principal referral and womens and children's hospitals,Emergency,NT,seen_on_time,36.512
Principal referral and womens and children's hospitals,Urgent,NT,seen_on_time,18.0986
Principal referral and womens and children's hospitals,Semi-urgent,NT,seen_on_time,33.1376
Principal referral and womens and children's hospitals,Non-urgent,NT,seen_on_time,64.667
Public acute group A hospitals,Resuscitation,NT,seen_on_time,100
Public acute group A hospitals,Emergency,NT,seen_on_time,69.0614
Public acute group A hospitals,Urgent,NT,seen_on_time,63.2142
Public acute group A hospitals,Semi-urgent,NT,seen_on_time,57.2527
Public acute group A hospitals,Non-urgent,NT,seen_on_time,92.1492
Public acute group C hospitals,Resuscitation,NT,seen_on_time,91.8421
Public acute group C hospitals,Emergency,NT,seen_on_time,52.499
Public acute group C hospitals,Urgent,NT,seen_on_time,45.4794
Public acute group C hospitals,Semi-urgent,NT,seen_on_time,54.3907
Public acute group C hospitals,Non-urgent,NT,seen_on_time,83.9807
All hospitals,Resuscitation,NT,seen_on_time,98.4168
All hospitals,Emergency,NT,seen_on_time,49.1614
All hospitals,Urgent,NT,seen_on_time,40.0083
All hospitals,Semi-urgent,NT,seen_on_time,47.9467
All hospitals,Non-urgent,NT,seen_on_time,82.2797
